"captchalogue_code","name","consumable","catalogue","lootonly","refrance","power","aggrieve","aggress","assail","assault","abuse","accuse","abjure","abstain","description","art","credit","abstratus","size","effects","Build_Grist_Cost","Amber_Cost","Amethyst_Cost","Artifact_Grist_Cost","Blood_Cost","Caulk_Cost","Chalk_Cost","Cobalt_Cost","Copper_Cost","Diamond_Cost","Emerald_Cost","Frosting_Cost","Garnet_Cost","Gold_Cost","Iodine_Cost","Jet_Cost","Malachite_Cost","Marble_Cost","Mercury_Cost","Obsidian_Cost","Opal_Cost","Polychromite_Cost","Quartz_Cost","Rainbow_Cost","Redstone_Cost","Rock_Candy_Cost","Rose_Quartz_Cost","Ruby_Cost","Rust_Cost","Shale_Cost","Star_Sapphire_Cost","Sulfur_Cost","Sunstone_Cost","Tar_Cost","Titanium_Cost","Topaz_Cost","Uranium_Cost","End_Of_Grists","hybrid"
"GHwm8DP?","Kingdom Hearts Collection","0","1","0","1","0","0","0","0","0","0","0","0","0","In your hands is a box containing the entire Kingdom Hearts series of games. Goodbye, Paradox Space. Hello, Gummi Space!","kingdomheartsdisk.png","BigYip69Weed","notaweapon","small","","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"sPt!NkMQ","Shield","0","1","0","0","1","0","0","0","0","0","0","6","6","An ordinary-looking wooden shield. Not a particularly threatening weapon, but excellent for defending yourself.","shieldcard.png","Daval","shieldkind","average","","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"GHom0CGQ","Rescue the Elderly Male Royalty","0","0","0","0","155","4","0","0","0","0","0","25","18","A lapis blue shield adorned with fancy silver designs and an image of a crown. Surprisingly effective as a straight-up weapon.","","","shieldkind","average","","500","0","0","0","0","0","0","500","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","500","0","0","","0"
"YZmP1LaL","Staff","0","1","0","0","6","0","0","0","0","0","0","0","0","It seems to have some sort of hidden power. Then again, given that it appears outwardly to be entirely mundane, this may be wishful thinking.","staffcard.png","Loki","staffkind","large","","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"01mG050K","Rescue the Elderly Female Royalty","0","0","0","0","155","0","25","18","0","0","0","4","0","An azure blue staff, topped with gold filigree and an immense sky-blue gem. It seems a little bit...ducky, for some reason.","","","staffkind","large","","500","0","0","0","0","250","0","20000","0","0","0","0","0","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","0"
"5meLLb4D","Lonesome Sock","0","1","0","0","2","1","0","0","0","0","0","0","0","The other one got lost in the wash. This one's looking a bit crusty though, perhaps you should re-unite them. On the other hand, maybe you can weaponize that stench...","","","footwearkind","average","","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"s5DdH8Cd","Midnight Crew Poster","0","1","0","0","0","0","0","0","0","0","0","0","0","A poster featuring MS Paint Adventures characters the Midnight Crew. Early to bed and you'll miss all the fun...","midnightcrewpostercard.png","iZanami","notaweapon","average","","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","","0"
"g3LP1NWk","Felt Poster","0","1","0","0","0","0","0","0","0","0","0","0","0","Not an actual poster made out of felt, of course, but rather a poster portraying the Midnight Crew's primary antagonists, the Felt.","feltpostercard.png","iZanami","notaweapon","average","","6","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0"
"z1Pp0Wl1","Lighter","0","1","0","0","1","0","0","0","0","0","0","-1","-1","This little lighter is technically classified as a flamethrower, but as a weapon it is beyond lame.","lightercard.png","Utsuro","flamethrowerkind","average","","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","","0"
"D19n0WB1","Flame Tome","0","0","0","0","60","0","0","0","20","0","0","-5","-10","A spellbook with an emphasis on immolation, incineration, evaporation, conflagration, and all the other major -ations. Except exsanguination. That one's in the tome of blood.","flametome.png","apocalypseGambit","bookkind","average","","250","100","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","150","0","0","0","0","0","0","0","0","0","","0"
"hRMt?Nv!","Nike Greatsword","0","0","0","0","50","0","0","0","0","0","0","0","0","This weapon forged from athletic footwear slices through enemies as fast as the shoes from which it get...wait, no. Apparently the name comes from a group known as the ""Knights Berenike"". My bad.","","","bladekind","large","","150","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75","0","0","0","0","0","1","0","0","","0"
"e14XQ08?","Black Knight Sword","0","0","0","0","35","0","0","2","1","0","0","0","0","NONE SHALL PASS. A powerful weapon designed for demon slaying. The original wielders use it as a regular blade, but there's no hope of that for you.","blackknightswordcard.png","sublimeGuardian","bladekind","large","","35","0","0","0","25","0","0","0","0","0","0","0","0","0","0","200","0","0","0","30","0","0","0","0","0","0","0","0","0","30","0","0","0","10","0","0","0","","0"
"aM3TqlPz","Bone","0","1","0","0","3","0","0","0","0","0","0","0","0","A part of the framework of a once living creature; now it's been liberated, it makes a decent club. You hope it wasn't human...","bonecard.jpg","sublimeGuardian","bonekind","average","","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"dW0ql4Rk","Archaeologist\'s Whip","0","1","0","0","3","0","0","0","0","0","0","0","0","A whip favoured by archaeologists. What's that? Archaeologists don't need whips? Quiet, or they'll whip you!","archwhipcard.gif","BigYip69Weed","whipkind","average","","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"Y00G140k","Black Inches","0","0","0","0","96","12","0","0","0","0","0","0","0","A whip famous for inflicting red cheeks on opponents. Unfortunately, it is hampered by use of the clearly inferior imperial system of measurement.","","","whipkind","average","","350","0","0","0","0","0","0","0","0","0","0","0","0","0","0","500","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","500","0","0","10","","0"
"tR7Gnsi!","Three-handled Pogo Hammer","0","0","0","0","20","0","0","0","-4","0","0","0","4","It's just like the pogo hammer, except it has three handles going in different directions. Seems very unwieldy and pretty hard to hold, but you bet you could set up a Bunsen burner under it with no trouble.","","","hammerkind","average","","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","","0"
"QP9kxLww","Leather Jacket","0","1","0","0","4","0","0","0","0","0","0","0","0","A leather jacket, The epitome of biker fashion.","leatherjacket.png","neophyte_r4dglare","notaweapon, bodygear","average","","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"QTzlx!!w","Studded Biker Gloves","0","0","0","0","32","0","1","0","0","1","0","0","-2","Studded leather gloves. An excellent reserve weapon if you can't find a tire iron or chain to hit things with.","studdedbikerglovescard.png","Caellus Slag","glovekind","large","","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","","0"
"l!Bz?!R!","Necrotomeicon","0","0","0","0","500","0","0","0","0","0","0","0","0","Summon forth legions of shambling undead with this powerful tome of completely original name. Listen closely to the book and you can hear the whispers of spirits, most of them attempting to converse with you about the weather.","necrotomeicon.png","nuvalewa","bookkind","average","","0","0","0","0","10000","0","0","0","0","4","0","0","4","0","0","0","0","0","0","7500","0","0","0","0","0","0","0","4","0","0","0","0","0","10000","0","0","0","","0"
"fNiLONFk","Horse Poster","0","1","0","0","0","0","0","0","0","0","0","0","0","Magneighficent","","","notaweapon","average","","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"8Li5ONFg","STRONG gloves","0","0","0","0","169","10","-10","0","0","5","0","0","0","You don't know why, but when you put these on you feel incredibly powerful. And sweaty.","","","glovekind","large","","669","0","0","0","0","696","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"PEHOOSOO","Rocket Hammer","0","0","0","0","1000","-50","-25","-10","0","0","0","-100","-200","If the last hammers you made weren't dangerous enough, then this is the hammer for you. Favourite weapon of penguin royalty everywhere! It makes a really strange sound for some reason, though.","","","hammerkind","large","","636363","636363","0","0","0","0","0","0","0","0","0","0","0","0","0","6363","0","0","0","0","0","6363","0","0","6363","0","0","0","0","0","0","6363","0","0","0","0","0","","0"
"fO3lANye","Jousting Lance","0","1","0","0","12","-2","-3","-4","-5","0","0","-20","-30","A massive lance intended for jousting. Good luck trying to use it on the ground!","joustinglancecard.png","Zoidberg","lancekind","large","","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"9LP2nQls","Spear","0","1","0","0","8","0","0","0","0","0","0","-2","-4","A pretty ordinary spear consisting of a pointy end and a non-pointy end. Being able to tell the two apart is the mark of someone not about to have themselves a nasty accident.","spearcard.jpg","sublimeGuardian","spearkind","large","","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"p3WLqanu","Pistol","0","1","0","0","6","0","0","-1","-2","0","0","0","0","A basic sidearm. Pew pew!","pistolcard.png","Anti","pistolkind","small","","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"h3Ad5h0T","Rifle","0","1","0","0","10","0","0","-3","-5","0","0","0","0","A firearm with more power than a pistol, although it does take up both your hands. Don't forget to aim! ","rifle.png","imaginaryUnit","riflekind","large","","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"nr3UAK0r","Machine Gun","0","1","0","0","8","0","0","0","0","0","0","0","0","A ranged weapon that makes up for weaker firepower with rapid fire. This being the base model, it produces quite the modest amount of dakka.","machinegun.png","Blake Barto","automatickind","large","","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"WL0PQ?ez","Wrench","0","1","0","0","4","0","0","0","0","0","0","0","0","A wrench commonly used for engineering jobs. Curiously, the primary function of repairing complicated machinery is performed in the same way the combat usage is: whack the object in question as hard as you can.","wrenchcard.png","DSPiron","toolkind","average","","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"pWAl3mwS","Hatchet","0","1","0","0","4","0","0","0","0","0","0","0","0","A very small and simple hand-axe, designed for use in a wilderness survival situation. Doubles as a fairly respectable weapon.","hatchetcard.png","Murali","axekind","average","","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"h2PL!a9t","Yo-yo","0","1","0","0","2","0","0","0","0","0","0","0","0","A wooden toy yo-yo. Not an ideal weapon, but it'd do in a pinch.","yoyocard.png","sticksSticks","yoyokind","small","","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"h6HHj8Ke","Medieval Mace","0","1","0","0","4","0","0","0","0","0","1","0","0","A long, flanged blunt weapon from times of early warfare. This replica weapon isn't as impressive as the real thing, but it's a lump of metal on a stick at the very worst so you can still brain some imps with it.","","","macekind","average","","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"WP0n4E?d","Violin","0","1","0","0","3","0","0","0","0","0","0","0","0","A lovely string instrument, capable of producing great music. Or bashing in some minion skulls. It's up to you, really.","violincard.png","Jordan","stringskind","average","","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"W2G11K0L","Hardboiled Staff","0","0","0","0","30","0","0","0","0","0","5","0","0","It's like a normal staff, but imbued with the hardboiledness of FEDORAS. You could probably summon hats with this, or something.","","","staffkind","large","","35","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","","0"
"fP35t4Bs","Dual Knives","0","1","0","0","7","0","0","1","0","0","0","0","0","A pair of sharp knives, well-balanced for relentless dual wielding.","dualknives.png","Honey Scoot","knifekind","large","","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"pE3m2N?1","Tarot Deck","0","1","0","0","1","0","0","0","0","0","0","0","0","The Homestuck tarot deck! No Seer should be without one. ","tarotdeck.png","meticulousmisnomer","cardkind","average","","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"trF!RSCt","Tommy Gun/Key Ring","0","0","0","0","45","0","0","0","0","0","0","0","0","You pick up your gun and unlock the door. No, not by shooting at it, what are you-","tommygunkeyringcard.png","amateurArchitect","automatickind, keykind","average","","250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","250","0","0","0","","0"
"nH1G0K0r","Mounted Machine Gun","0","0","0","0","90","0","5","10","5","0","0","-10","-20","Three legs for stability, three barrels for lethality. Also recoil.","","","automatickind","large","","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","250","200","0","0","","0"
"8LWXm4y2","Palmtops","0","0","0","0","25","0","0","0","0","0","3","0","0","Now your computer will always be at hand! These incredible computing devices can be used for manner of tas-...aaaaaaand you're just going to punch imps with them, aren't you. Seriously. Don't blame me if you break them....","","","glovekind","large","","100","0","0","0","0","0","0","0","10","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
